Scale,2.062000,4.124000,6.186000,8.248000,10.310000,12.372000,14.434000,16.496000,18.558000,20.620000,22.682000,24.744000,26.806000,28.868000,30.930000,32.992000,35.054000,37.116000,41.240000,43.302000,47.426000,51.550000,55.674000,59.798000,63.922000,68.046000,74.232000,80.418000,86.604000,92.790000,98.976000,107.224000,115.472000,123.720000,134.030000,144.340000,156.712000,167.022000,181.456000,195.890000,210.324000,226.820000,243.316000,261.874000,282.494000,305.176000,327.858000,354.664000,381.470000,410.338000,443.330000,476.322000,552.616000,595.918000,746.444000,1004.194000,1082.550000,1459.896000,2282.634000,3076.504000,
Box Counting,0.000018,0.000030,0.000043,0.000057,0.000070,0.000086,0.000101,0.000116,0.000133,0.000149,0.000165,0.000185,0.000203,0.000224,0.000241,0.000263,0.000285,0.000313,0.000365,0.000392,0.000444,0.000512,0.000580,0.000654,0.000738,0.000818,0.000956,0.001094,0.001276,0.001425,0.001637,0.001898,0.002155,0.002364,0.002890,0.003367,0.003774,0.004310,0.005208,0.006061,0.006494,0.007692,0.009259,0.010101,0.011364,0.012500,0.015873,0.016129,0.020833,0.023810,0.028571,0.033333,0.041667,0.050000,0.083333,0.111111,0.166667,0.250000,0.500000,1.000000,
Scale,2.916108,5.050848,7.142978,9.221544,11.294039,13.363287,15.430595,17.496650,19.561850,21.626438,23.690576,25.754372,27.817901,29.881219,31.944367,34.007375,36.070268,39.123699,42.258425,45.317112,49.445023,53.572331,57.699167,61.825624,65.951773,71.071729,77.263115,83.453703,89.643657,95.833100,103.017487,111.271603,119.524875,128.771859,139.089504,150.398837,161.784893,174.089471,188.534919,202.978739,218.416322,234.923254,252.424512,271.988665,293.616057,316.313757,340.997698,367.822887,395.640793,426.515118,459.530012,513.052783,573.858712,666.947836,865.779756,1042.636185,1257.143753,1825.488495,2650.006157,
Local Slope,0.844040,0.880888,0.916582,0.951775,0.986734,1.021643,1.056586,1.091527,1.126204,1.159392,1.193341,1.227367,1.260758,1.291564,1.322501,1.353881,1.385714,1.433091,1.480965,1.522794,1.571103,1.611210,1.650993,1.685945,1.717899,1.756683,1.788271,1.789052,1.799307,1.827476,1.850566,1.856586,1.870595,1.896872,1.902199,1.878320,1.887249,1.902626,1.887596,1.843585,1.830813,1.825418,1.827348,1.867387,1.918627,1.972428,2.005550,2.011754,2.022903,2.054067,2.088881,2.139249,2.031694,2.082974,2.585486,2.571399,2.282953,2.152098,2.036314,
Scale,2.062000,4.124000,6.186000,8.248000,10.310000,12.372000,14.434000,16.496000,18.558000,20.620000,22.682000,24.744000,26.806000,28.868000,30.930000,32.992000,35.054000,37.116000,41.240000,43.302000,47.426000,51.550000,55.674000,59.798000,63.922000,68.046000,74.232000,80.418000,86.604000,92.790000,98.976000,107.224000,115.472000,123.720000,134.030000,144.340000,156.712000,167.022000,181.456000,195.890000,210.324000,226.820000,243.316000,261.874000,282.494000,305.176000,327.858000,354.664000,381.470000,410.338000,443.330000,476.322000,552.616000,595.918000,746.444000,1004.194000,1082.550000,1459.896000,2282.634000,3076.504000,
Correlation,0.000021,0.000049,0.000084,0.000119,0.000162,0.000201,0.000241,0.000289,0.000342,0.000398,0.000449,0.000501,0.000569,0.000633,0.000704,0.000768,0.000842,0.000920,0.001097,0.001183,0.001391,0.001624,0.001873,0.002135,0.002424,0.002739,0.003233,0.003786,0.004352,0.004970,0.005586,0.006493,0.007431,0.008426,0.009788,0.011205,0.013047,0.014689,0.017128,0.019706,0.022458,0.025806,0.029349,0.033561,0.038595,0.044405,0.050578,0.058334,0.066583,0.075994,0.087353,0.099318,0.129207,0.147344,0.216192,0.349527,0.392014,0.598140,0.915330,0.998679,
Scale,2.916108,5.050848,7.142978,9.221544,11.294039,13.363287,15.430595,17.496650,19.561850,21.626438,23.690576,25.754372,27.817901,29.881219,31.944367,34.007375,36.070268,39.123699,42.258425,45.317112,49.445023,53.572331,57.699167,61.825624,65.951773,71.071729,77.263115,83.453703,89.643657,95.833100,103.017487,111.271603,119.524875,128.771859,139.089504,150.398837,161.784893,174.089471,188.534919,202.978739,218.416322,234.923254,252.424512,271.988665,293.616057,316.313757,340.997698,367.822887,395.640793,426.515118,459.530012,513.052783,573.858712,666.947836,865.779756,1042.636185,1257.143753,1825.488495,2650.006157,
TT Dimension,2.122690,1.717273,1.523173,1.479698,1.410894,1.367805,1.367805,1.376034,1.384780,1.369632,1.358495,1.382803,1.387248,1.400496,1.396546,1.407286,1.417183,1.453483,1.459478,1.499946,1.542191,1.577449,1.605011,1.635808,1.666836,1.699705,1.734605,1.752220,1.771858,1.776091,1.789826,1.793804,1.796953,1.807162,1.809275,1.814979,1.819958,1.824647,1.825557,1.827208,1.828873,1.829298,1.828719,1.830690,1.828713,1.827084,1.825526,1.824252,1.822754,1.819941,1.816079,1.805408,1.797242,1.765895,1.707083,1.685515,1.580438,1.286141,1.001545,
